generation,class,card,share,n_unique_elites
15,HUNTER,Mountain Giant,0.0526,19
15,HUNTER,Multi-Shot,0.2105,19
15,HUNTER,Murloc Raider,0.1579,19
15,HUNTER,Murloc Tidehunter,0.1579,19
15,HUNTER,Nat Pagle,0.0526,19
15,HUNTER,Nerub'ar Weblord,0.2632,19
15,HUNTER,Nerubian Egg,0.0526,19
15,HUNTER,Novice Engineer,0.1053,19
15,HUNTER,Oasis Snapjaw,0.1053,19
15,HUNTER,Priestess of Elune,0.1053,19
15,HUNTER,Ragnaros the Firelord,0.3158,19
15,HUNTER,Reckless Rocketeer,0.1053,19
15,HUNTER,Savannah Highmane,0.4737,19
15,HUNTER,Scarlet Crusader,0.1579,19
15,HUNTER,Secretkeeper,0.0526,19
15,HUNTER,Shieldbearer,0.2105,19
15,HUNTER,Silver Hand Knight,0.0526,19
15,HUNTER,Silvermoon Guardian,0.0526,19
15,HUNTER,Sludge Belcher,0.2105,19
15,HUNTER,Snake Trap,0.0526,19
15,HUNTER,Spectral Knight,0.0526,19
15,HUNTER,Stalagg,0.1579,19
15,HUNTER,Starving Buzzard,0.4211,19
15,HUNTER,Stonetusk Boar,0.2105,19
15,HUNTER,Stormwind Champion,0.0526,19
15,HUNTER,Sylvanas Windrunner,0.2105,19
15,HUNTER,Timber Wolf,0.1053,19
15,HUNTER,Tinkmaster Overspark,0.0526,19
15,HUNTER,Tracking,0.1579,19
15,HUNTER,Undertaker,0.5789,19
15,HUNTER,Unleash the Hounds,0.7895,19
15,HUNTER,Unstable Ghoul,0.2105,19
15,HUNTER,Webspinner,0.6316,19
15,HUNTER,Wisp,0.1579,19
15,HUNTER,Worgen Infiltrator,0.1579,19
15,HUNTER,Young Dragonhawk,0.1579,19
15,HUNTER,Ysera,0.2105,19
15,MAGE,Acidic Swamp Ooze,0.0769,39
15,MAGE,Acolyte of Pain,0.0769,39
15,MAGE,Alarm-o-Bot,0.0256,39
15,MAGE,Alexstrasza,0.1538,39
15,MAGE,Amani Berserker,0.0513,39
15,MAGE,Arcane Explosion,0.2821,39
15,MAGE,Arcane Intellect,0.6923,39
15,MAGE,Arcane Missiles,0.359,39
15,MAGE,Archmage Antonidas,0.0513,39
15,MAGE,Argent Commander,0.0513,39
15,MAGE,Azure Drake,0.3846,39
15,MAGE,Baron Rivendare,0.0769,39
15,MAGE,Blizzard,0.5128,39
15,MAGE,Blood Knight,0.0256,39
15,MAGE,Bloodmage Thalnos,0.1282,39
15,MAGE,Bloodsail Raider,0.0256,39
15,MAGE,Bluegill Warrior,0.1282,39
15,MAGE,Booty Bay Bodyguard,0.0769,39
15,MAGE,Cairne Bloodhoof,0.2051,39
15,MAGE,Chillwind Yeti,0.0769,39
15,MAGE,Cone of Cold,0.4103,39
15,MAGE,Counterspell,0.641,39
15,MAGE,Cult Master,0.0513,39
15,MAGE,Dalaran Mage,0.0256,39
15,MAGE,Dancing Swords,0.1026,39
15,MAGE,Dark Iron Dwarf,0.0256,39
15,MAGE,Darkscale Healer,0.1538,39
15,MAGE,Demolisher,0.1538,39
15,MAGE,Doomsayer,0.3077,39
15,MAGE,Duplicate,0.3333,39
15,MAGE,Earthen Ring Farseer,0.1026,39
15,MAGE,Echoing Ooze,0.0513,39
15,MAGE,Elven Archer,0.2564,39
15,MAGE,Ethereal Arcanist,0.2308,39
15,MAGE,Faerie Dragon,0.1282,39
15,MAGE,Feugen,0.1026,39
15,MAGE,Fireball,1.0,39
15,MAGE,Flamestrike,0.7949,39
15,MAGE,Frost Nova,0.5385,39
15,MAGE,Frostbolt,0.8974,39
15,MAGE,Frostwolf Grunt,0.0513,39
15,MAGE,Frostwolf Warlord,0.0513,39
15,MAGE,Gadgetzan Auctioneer,0.0256,39
15,MAGE,Gnomish Inventor,0.0256,39
15,MAGE,Harrison Jones,0.0256,39
15,MAGE,Harvest Golem,0.0513,39
15,MAGE,Hungry Crab,0.0769,39
15,MAGE,Ice Barrier,0.6923,39
15,MAGE,Ice Block,0.4872,39
15,MAGE,Ice Lance,0.1795,39
15,MAGE,Imp Master,0.0513,39
15,MAGE,Kirin Tor Mage,0.3333,39
15,MAGE,Kobold Geomancer,0.0256,39
15,MAGE,Leper Gnome,0.1026,39
15,MAGE,Loatheb,0.3846,39
15,MAGE,Loot Hoarder,0.2308,39
15,MAGE,Mad Scientist,0.5128,39
15,MAGE,Maexxna,0.1282,39
15,MAGE,Mana Wraith,0.1538,39
15,MAGE,Mana Wyrm,0.4103,39
15,MAGE,Mind Control Tech,0.0256,39
15,MAGE,Mirror Entity,0.1538,39
15,MAGE,Mirror Image,0.2308,39
15,MAGE,Mogu'shan Warden,0.1795,39
15,MAGE,Molten Giant,0.1538,39
15,MAGE,Mountain Giant,0.0256,39
15,MAGE,Murloc Tidehunter,0.0769,39
15,MAGE,Murloc Warleader,0.0256,39
15,MAGE,Nat Pagle,0.0513,39
15,MAGE,Nightblade,0.2564,39
15,MAGE,Novice Engineer,0.0769,39
15,MAGE,Nozdormu,0.0769,39
15,MAGE,Polymorph,0.5128,39
15,MAGE,Pyroblast,0.3333,39
15,MAGE,Questing Adventurer,0.0513,39
15,MAGE,Ragnaros the Firelord,0.3333,39
15,MAGE,Raid Leader,0.0513,39
15,MAGE,Razorfen Hunter,0.0513,39
15,MAGE,Reckless Rocketeer,0.1282,39
15,MAGE,Scarlet Crusader,0.1282,39
15,MAGE,Secretkeeper,0.1538,39
15,MAGE,Sen'jin Shieldmasta,0.1795,39
15,MAGE,Shade of Naxxramas,0.0256,39
15,MAGE,Shieldbearer,0.0256,39
15,MAGE,Sludge Belcher,0.5128,39
15,MAGE,Sorcerer's Apprentice,0.3333,39
15,MAGE,Spectral Knight,0.0256,39
15,MAGE,Spellbender,0.1026,39
15,MAGE,Spiteful Smith,0.0513,39
15,MAGE,Stalagg,0.1538,39
15,MAGE,Stormpike Commando,0.1282,39
15,MAGE,Sunwalker,0.1282,39
15,MAGE,Sylvanas Windrunner,0.1026,39
15,MAGE,Undertaker,0.1026,39
15,MAGE,Unstable Ghoul,0.0513,39
15,MAGE,Vaporize,0.4615,39
15,MAGE,Venture Co. Mercenary,0.1026,39
15,MAGE,Voodoo Doctor,0.0769,39
15,MAGE,Water Elemental,0.1282,39
15,MAGE,Wild Pyromancer,0.0256,39
15,MAGE,Windfury Harpy,0.0256,39
15,MAGE,Wolfrider,0.1282,39
15,MAGE,Worgen Infiltrator,0.0256,39
15,MAGE,Young Dragonhawk,0.0513,39
15,MAGE,Ysera,0.0513,39
15,WARRIOR,Abomination,0.1667,30
15,WARRIOR,Acolyte of Pain,1.0,30
15,WARRIOR,Alexstrasza,0.4667,30
15,WARRIOR,Amani Berserker,0.1,30
15,WARRIOR,Arathi Weaponsmith,0.1667,30
15,WARRIOR,Argent Commander,0.1,30
15,WARRIOR,Armorsmith,0.9,30
15,WARRIOR,Azure Drake,0.1667,30
15,WARRIOR,Baron Geddon,0.2333,30
15,WARRIOR,Battle Rage,0.1,30
15,WARRIOR,Bluegill Warrior,0.0667,30
15,WARRIOR,Brawl,0.4667,30
15,WARRIOR,Cairne Bloodhoof,0.2,30
15,WARRIOR,Cleave,0.6,30
15,WARRIOR,Cruel Taskmaster,0.8333,30
15,WARRIOR,Death's Bite,0.4,30
15,WARRIOR,Defender of Argus,0.2333,30
15,WARRIOR,Demolisher,0.0333,30
15,WARRIOR,Dread Corsair,0.1,30
15,WARRIOR,Earthen Ring Farseer,0.0333,30
15,WARRIOR,Elite Tauren Chieftain,0.0333,30
15,WARRIOR,Elven Archer,0.0667,30
15,WARRIOR,Execute,1.0,30
15,WARRIOR,Faceless Manipulator,0.1333,30
15,WARRIOR,Fen Creeper,0.0333,30
15,WARRIOR,Feugen,0.1,30
15,WARRIOR,Fiery War Axe,0.9333,30
15,WARRIOR,Frost Elemental,0.0333,30
15,WARRIOR,Frostwolf Grunt,0.1,30
15,WARRIOR,Frothing Berserker,0.3333,30
15,WARRIOR,Gorehowl,0.3,30
15,WARRIOR,Grommash Hellscream,0.6667,30
15,WARRIOR,Harrison Jones,0.3,30
15,WARRIOR,Harvest Golem,0.2,30
15,WARRIOR,Haunted Creeper,0.2,30
15,WARRIOR,Heroic Strike,0.0333,30
15,WARRIOR,Hungry Crab,0.0333,30
15,WARRIOR,Injured Blademaster,0.1,30
15,WARRIOR,Inner Rage,0.1,30
15,WARRIOR,Jungle Panther,0.1667,30
15,WARRIOR,Kel'Thuzad,0.0667,30
15,WARRIOR,Knife Juggler,0.0667,30
15,WARRIOR,Kor'kron Elite,0.1,30
15,WARRIOR,Leeroy Jenkins,0.1,30
15,WARRIOR,Leper Gnome,0.2,30
15,WARRIOR,Lightwarden,0.1667,30
15,WARRIOR,Loatheb,0.4,30
15,WARRIOR,Loot Hoarder,0.2,30
15,WARRIOR,Lord of the Arena,0.0667,30
15,WARRIOR,Lorewalker Cho,0.0667,30
15,WARRIOR,Mad Scientist,0.1,30
15,WARRIOR,Maexxna,0.0333,30
15,WARRIOR,Mana Addict,0.0333,30
15,WARRIOR,Millhouse Manastorm,0.0667,30
15,WARRIOR,Mogu'shan Warden,0.0333,30
15,WARRIOR,Murloc Warleader,0.1,30
15,WARRIOR,Nightblade,0.0333,30
15,WARRIOR,Nozdormu,0.0333,30
15,WARRIOR,Pint-Sized Summoner,0.0667,30
15,WARRIOR,Questing Adventurer,0.0333,30
15,WARRIOR,Raging Worgen,0.1667,30
15,WARRIOR,Ragnaros the Firelord,0.5333,30
15,WARRIOR,Reckless Rocketeer,0.0667,30
15,WARRIOR,Sen'jin Shieldmasta,0.1667,30
15,WARRIOR,Shade of Naxxramas,0.1,30
15,WARRIOR,Shield Block,0.9,30
15,WARRIOR,Shield Slam,0.9,30
15,WARRIOR,Slam,0.6,30
15,WARRIOR,Sludge Belcher,1.0,30
15,WARRIOR,Spectral Knight,0.1,30
15,WARRIOR,Spellbreaker,0.0667,30
15,WARRIOR,Stalagg,0.4,30
15,WARRIOR,Stormwind Knight,0.0667,30
15,WARRIOR,Sunwalker,0.2333,30
15,WARRIOR,Sylvanas Windrunner,0.5,30
15,WARRIOR,The Black Knight,0.3333,30
15,WARRIOR,Tinkmaster Overspark,0.1333,30
15,WARRIOR,Undertaker,0.2667,30
15,WARRIOR,Unstable Ghoul,0.7333,30
15,WARRIOR,Upgrade!,0.0333,30
15,WARRIOR,Voodoo Doctor,0.0333,30
15,WARRIOR,Warsong Commander,0.1333,30
15,WARRIOR,Whirlwind,0.3667,30
15,WARRIOR,Wild Pyromancer,0.1667,30
15,WARRIOR,Youthful Brewmaster,0.0333,30
15,WARRIOR,Ysera,0.3,30
15,WARRIOR,Zombie Chow,0.2,30
16,HUNTER,Alexstrasza,0.2105,19
16,HUNTER,Ancient Brewmaster,0.2105,19
16,HUNTER,Animal Companion,0.4211,19
16,HUNTER,Arcane Shot,0.1579,19
16,HUNTER,Argent Squire,0.1579,19
16,HUNTER,Baron Geddon,0.2105,19
16,HUNTER,Baron Rivendare,0.2632,19
16,HUNTER,Cairne Bloodhoof,0.1053,19
16,HUNTER,Dancing Swords,0.0526,19
16,HUNTER,Deadly Shot,0.2105,19
16,HUNTER,Deathlord,0.1053,19
16,HUNTER,Dire Wolf Alpha,0.1053,19
16,HUNTER,Eaglehorn Bow,0.6316,19
16,HUNTER,Echoing Ooze,0.1053,19
16,HUNTER,Elven Archer,0.1579,19
16,HUNTER,Explosive Shot,0.3684,19
16,HUNTER,Explosive Trap,0.6842,19
16,HUNTER,Feugen,0.1579,19
16,HUNTER,Flare,0.3684,19
16,HUNTER,Freezing Trap,0.7368,19
16,HUNTER,Frostwolf Grunt,0.1579,19
16,HUNTER,Goldshire Footman,0.1579,19
16,HUNTER,Harvest Golem,0.2105,19
16,HUNTER,Haunted Creeper,0.6316,19
16,HUNTER,Houndmaster,0.4737,19
16,HUNTER,Hungry Crab,0.0526,19
16,HUNTER,Hunter's Mark,0.7895,19
16,HUNTER,Ironbeak Owl,0.1053,19
16,HUNTER,Ironfur Grizzly,0.1053,19
16,HUNTER,Kel'Thuzad,0.1579,19
16,HUNTER,Kill Command,0.1579,19
16,HUNTER,King Krush,0.1579,19
16,HUNTER,Knife Juggler,0.0526,19
16,HUNTER,Leeroy Jenkins,0.1579,19
16,HUNTER,Leper Gnome,0.7368,19
16,HUNTER,Loatheb,0.2632,19
16,HUNTER,Loot Hoarder,0.3158,19
16,HUNTER,Mad Scientist,0.8421,19
16,HUNTER,Maexxna,0.2105,19
16,HUNTER,Misdirection,0.4211,19
16,HUNTER,Mogu'shan Warden,0.0526,19
16,HUNTER,Mountain Giant,0.0526,19
16,HUNTER,Multi-Shot,0.2105,19
16,HUNTER,Murloc Raider,0.1579,19
16,HUNTER,Murloc Tidehunter,0.1579,19
16,HUNTER,Nat Pagle,0.0526,19
16,HUNTER,Nerub'ar Weblord,0.2632,19
16,HUNTER,Nerubian Egg,0.0526,19
16,HUNTER,Novice Engineer,0.1053,19
16,HUNTER,Oasis Snapjaw,0.1053,19
16,HUNTER,Priestess of Elune,0.1053,19
16,HUNTER,Ragnaros the Firelord,0.3158,19
16,HUNTER,Reckless Rocketeer,0.1053,19
16,HUNTER,Savannah Highmane,0.5263,19
16,HUNTER,Scarlet Crusader,0.1053,19
16,HUNTER,Scavenging Hyena,0.0526,19
16,HUNTER,Secretkeeper,0.1053,19
16,HUNTER,Shieldbearer,0.2105,19
16,HUNTER,Silver Hand Knight,0.0526,19
16,HUNTER,Silvermoon Guardian,0.0526,19
16,HUNTER,Sludge Belcher,0.2105,19
16,HUNTER,Snake Trap,0.0526,19
16,HUNTER,Spectral Knight,0.0526,19
16,HUNTER,Stalagg,0.1579,19
16,HUNTER,Starving Buzzard,0.4211,19
16,HUNTER,Stonetusk Boar,0.2105,19
16,HUNTER,Stormwind Champion,0.0526,19
16,HUNTER,Sylvanas Windrunner,0.2105,19
16,HUNTER,Timber Wolf,0.1053,19
16,HUNTER,Tinkmaster Overspark,0.0526,19
16,HUNTER,Tracking,0.1053,19
16,HUNTER,Undertaker,0.5789,19
16,HUNTER,Unleash the Hounds,0.7895,19
16,HUNTER,Unstable Ghoul,0.2632,19
16,HUNTER,Webspinner,0.6316,19
16,HUNTER,Wisp,0.1579,19
16,HUNTER,Worgen Infiltrator,0.1579,19
16,HUNTER,Young Dragonhawk,0.1579,19
16,HUNTER,Ysera,0.2105,19
16,MAGE,Acidic Swamp Ooze,0.0769,39
16,MAGE,Acolyte of Pain,0.0769,39
16,MAGE,Alarm-o-Bot,0.0256,39
16,MAGE,Alexstrasza,0.1538,39
16,MAGE,Amani Berserker,0.0513,39
16,MAGE,Arcane Explosion,0.2821,39
16,MAGE,Arcane Intellect,0.6923,39
16,MAGE,Arcane Missiles,0.359,39
16,MAGE,Archmage Antonidas,0.0513,39
16,MAGE,Argent Commander,0.0513,39
16,MAGE,Azure Drake,0.3846,39
16,MAGE,Baron Rivendare,0.0769,39
16,MAGE,Blizzard,0.5128,39
16,MAGE,Blood Knight,0.0256,39
16,MAGE,Bloodmage Thalnos,0.1282,39
16,MAGE,Bloodsail Raider,0.0256,39
16,MAGE,Bluegill Warrior,0.1282,39
16,MAGE,Booty Bay Bodyguard,0.0769,39
16,MAGE,Cairne Bloodhoof,0.2051,39
16,MAGE,Chillwind Yeti,0.0769,39
16,MAGE,Cone of Cold,0.4103,39
16,MAGE,Counterspell,0.641,39
16,MAGE,Cult Master,0.0513,39
16,MAGE,Dalaran Mage,0.0256,39
16,MAGE,Dancing Swords,0.1026,39
16,MAGE,Dark Iron Dwarf,0.0256,39
16,MAGE,Darkscale Healer,0.1538,39
16,MAGE,Demolisher,0.1538,39
16,MAGE,Doomsayer,0.3077,39
16,MAGE,Duplicate,0.3333,39
16,MAGE,Earthen Ring Farseer,0.1026,39
16,MAGE,Echoing Ooze,0.0513,39
16,MAGE,Elven Archer,0.2564,39
16,MAGE,Ethereal Arcanist,0.2308,39
16,MAGE,Faerie Dragon,0.1282,39
16,MAGE,Feugen,0.1026,39
16,MAGE,Fireball,1.0,39
16,MAGE,Flamestrike,0.7949,39
16,MAGE,Frost Nova,0.5385,39
16,MAGE,Frostbolt,0.8974,39
16,MAGE,Frostwolf Grunt,0.0513,39
16,MAGE,Frostwolf Warlord,0.0513,39
16,MAGE,Gadgetzan Auctioneer,0.0256,39
16,MAGE,Gnomish Inventor,0.0256,39
16,MAGE,Harrison Jones,0.0256,39
16,MAGE,Harvest Golem,0.0513,39
16,MAGE,Hungry Crab,0.0769,39
16,MAGE,Ice Barrier,0.6923,39
16,MAGE,Ice Block,0.4872,39
16,MAGE,Ice Lance,0.1795,39
16,MAGE,Imp Master,0.0513,39
16,MAGE,Kirin Tor Mage,0.3333,39
16,MAGE,Kobold Geomancer,0.0256,39
16,MAGE,Leper Gnome,0.1026,39
16,MAGE,Loatheb,0.3846,39
16,MAGE,Loot Hoarder,0.2308,39
16,MAGE,Mad Scientist,0.5128,39
16,MAGE,Maexxna,0.1282,39
16,MAGE,Mana Wraith,0.1538,39
16,MAGE,Mana Wyrm,0.4103,39
16,MAGE,Mind Control Tech,0.0256,39
16,MAGE,Mirror Entity,0.1538,39
16,MAGE,Mirror Image,0.2308,39
16,MAGE,Mogu'shan Warden,0.1795,39
16,MAGE,Molten Giant,0.1538,39
16,MAGE,Mountain Giant,0.0256,39
16,MAGE,Murloc Tidehunter,0.0769,39
16,MAGE,Murloc Warleader,0.0256,39
16,MAGE,Nat Pagle,0.0513,39
16,MAGE,Nightblade,0.2564,39
16,MAGE,Novice Engineer,0.0769,39
16,MAGE,Nozdormu,0.0769,39
16,MAGE,Polymorph,0.5128,39
16,MAGE,Pyroblast,0.3333,39
16,MAGE,Questing Adventurer,0.0513,39
16,MAGE,Ragnaros the Firelord,0.3333,39
16,MAGE,Raid Leader,0.0513,39
16,MAGE,Razorfen Hunter,0.0513,39
16,MAGE,Reckless Rocketeer,0.1282,39
16,MAGE,Scarlet Crusader,0.1282,39
16,MAGE,Secretkeeper,0.1538,39
16,MAGE,Sen'jin Shieldmasta,0.1795,39
16,MAGE,Shade of Naxxramas,0.0256,39
16,MAGE,Shieldbearer,0.0256,39
16,MAGE,Sludge Belcher,0.5128,39
16,MAGE,Sorcerer's Apprentice,0.3333,39
16,MAGE,Spectral Knight,0.0256,39
16,MAGE,Spellbender,0.1026,39
16,MAGE,Spiteful Smith,0.0513,39
16,MAGE,Stalagg,0.1538,39
16,MAGE,Stormpike Commando,0.1282,39
16,MAGE,Sunwalker,0.1282,39
16,MAGE,Sylvanas Windrunner,0.1026,39
16,MAGE,Undertaker,0.1026,39
16,MAGE,Unstable Ghoul,0.0513,39
16,MAGE,Vaporize,0.4615,39
16,MAGE,Venture Co. Mercenary,0.1026,39
16,MAGE,Voodoo Doctor,0.0769,39
16,MAGE,Water Elemental,0.1282,39
16,MAGE,Wild Pyromancer,0.0256,39
16,MAGE,Windfury Harpy,0.0256,39
16,MAGE,Wolfrider,0.1282,39
16,MAGE,Worgen Infiltrator,0.0256,39
16,MAGE,Young Dragonhawk,0.0513,39
16,MAGE,Ysera,0.0513,39
16,WARRIOR,Abomination,0.1613,31
16,WARRIOR,Acolyte of Pain,1.0,31
16,WARRIOR,Alexstrasza,0.4516,31
16,WARRIOR,Amani Berserker,0.129,31
16,WARRIOR,Arathi Weaponsmith,0.1613,31
16,WARRIOR,Argent Commander,0.129,31
16,WARRIOR,Armorsmith,0.871,31
16,WARRIOR,Azure Drake,0.1613,31
16,WARRIOR,Baron Geddon,0.2258,31
16,WARRIOR,Battle Rage,0.0968,31
16,WARRIOR,Bluegill Warrior,0.0968,31
16,WARRIOR,Brawl,0.4516,31
16,WARRIOR,Cairne Bloodhoof,0.1935,31
16,WARRIOR,Cleave,0.5806,31
16,WARRIOR,Cruel Taskmaster,0.8387,31
16,WARRIOR,Death's Bite,0.3871,31
16,WARRIOR,Defender of Argus,0.2258,31
16,WARRIOR,Demolisher,0.0323,31
16,WARRIOR,Dread Corsair,0.0968,31
16,WARRIOR,Earthen Ring Farseer,0.0323,31
16,WARRIOR,Elite Tauren Chieftain,0.0323,31
16,WARRIOR,Elven Archer,0.0645,31
16,WARRIOR,Execute,1.0,31
16,WARRIOR,Faceless Manipulator,0.129,31
16,WARRIOR,Fen Creeper,0.0645,31
16,WARRIOR,Feugen,0.0968,31
16,WARRIOR,Fiery War Axe,0.9032,31
16,WARRIOR,Frost Elemental,0.0323,31
16,WARRIOR,Frostwolf Grunt,0.0968,31
16,WARRIOR,Frothing Berserker,0.3548,31
16,WARRIOR,Gorehowl,0.2903,31
16,WARRIOR,Grommash Hellscream,0.6774,31
16,WARRIOR,Harrison Jones,0.2903,31
16,WARRIOR,Harvest Golem,0.1935,31
16,WARRIOR,Haunted Creeper,0.1935,31
16,WARRIOR,Heroic Strike,0.0323,31
16,WARRIOR,Hungry Crab,0.0323,31
16,WARRIOR,Injured Blademaster,0.0968,31
16,WARRIOR,Inner Rage,0.0968,31
16,WARRIOR,Jungle Panther,0.1613,31
16,WARRIOR,Kel'Thuzad,0.0645,31
16,WARRIOR,Knife Juggler,0.0968,31
16,WARRIOR,Kor'kron Elite,0.129,31
16,WARRIOR,Leeroy Jenkins,0.0968,31
16,WARRIOR,Leper Gnome,0.1935,31
16,WARRIOR,Lightwarden,0.1613,31
16,WARRIOR,Loatheb,0.3871,31
16,WARRIOR,Loot Hoarder,0.1935,31
16,WARRIOR,Lord of the Arena,0.0645,31
16,WARRIOR,Lorewalker Cho,0.0645,31
16,WARRIOR,Mad Scientist,0.0968,31
16,WARRIOR,Maexxna,0.0323,31
16,WARRIOR,Mana Addict,0.0323,31
16,WARRIOR,Millhouse Manastorm,0.0645,31
16,WARRIOR,Mogu'shan Warden,0.0323,31
16,WARRIOR,Murloc Warleader,0.0968,31
16,WARRIOR,Nightblade,0.0645,31
16,WARRIOR,Nozdormu,0.0323,31
16,WARRIOR,Pint-Sized Summoner,0.0968,31
16,WARRIOR,Questing Adventurer,0.0323,31
16,WARRIOR,Raging Worgen,0.1935,31
16,WARRIOR,Ragnaros the Firelord,0.5161,31
16,WARRIOR,Reckless Rocketeer,0.0645,31
16,WARRIOR,Sen'jin Shieldmasta,0.1935,31
16,WARRIOR,Shade of Naxxramas,0.129,31
16,WARRIOR,Shield Block,0.871,31
16,WARRIOR,Shield Slam,0.871,31
16,WARRIOR,Slam,0.5806,31
16,WARRIOR,Sludge Belcher,1.0,31
16,WARRIOR,Spectral Knight,0.129,31
16,WARRIOR,Spellbreaker,0.0645,31
16,WARRIOR,Stalagg,0.3871,31
16,WARRIOR,Stormwind Knight,0.0645,31
16,WARRIOR,Sunwalker,0.2258,31
16,WARRIOR,Sylvanas Windrunner,0.5161,31
16,WARRIOR,The Black Knight,0.3548,31
16,WARRIOR,Tinkmaster Overspark,0.1613,31
16,WARRIOR,Undertaker,0.2903,31
16,WARRIOR,Unstable Ghoul,0.7419,31
16,WARRIOR,Upgrade!,0.0323,31
16,WARRIOR,Voodoo Doctor,0.0645,31
16,WARRIOR,Warsong Commander,0.1613,31
16,WARRIOR,Whirlwind,0.3548,31
16,WARRIOR,Wild Pyromancer,0.1613,31
16,WARRIOR,Youthful Brewmaster,0.0323,31
16,WARRIOR,Ysera,0.2903,31
16,WARRIOR,Zombie Chow,0.1935,31
17,HUNTER,Alexstrasza,0.2105,19
17,HUNTER,Ancient Brewmaster,0.2105,19
17,HUNTER,Animal Companion,0.3684,19
17,HUNTER,Arcane Shot,0.1579,19
17,HUNTER,Argent Squire,0.1579,19
17,HUNTER,Baron Geddon,0.2105,19
17,HUNTER,Baron Rivendare,0.2632,19
17,HUNTER,Cairne Bloodhoof,0.0526,19
17,HUNTER,Dancing Swords,0.0526,19
17,HUNTER,Deadly Shot,0.2105,19
17,HUNTER,Deathlord,0.1053,19
17,HUNTER,Dire Wolf Alpha,0.1053,19
17,HUNTER,Eaglehorn Bow,0.5789,19
17,HUNTER,Echoing Ooze,0.1579,19
17,HUNTER,Elven Archer,0.1579,19
17,HUNTER,Explosive Shot,0.3684,19
17,HUNTER,Explosive Trap,0.6842,19
17,HUNTER,Feugen,0.1579,19
17,HUNTER,Flare,0.3158,19
17,HUNTER,Freezing Trap,0.7895,19
17,HUNTER,Frostwolf Grunt,0.1579,19
17,HUNTER,Goldshire Footman,0.1579,19
17,HUNTER,Harvest Golem,0.2632,19
17,HUNTER,Haunted Creeper,0.6316,19
17,HUNTER,Houndmaster,0.5263,19
17,HUNTER,Hungry Crab,0.0526,19
17,HUNTER,Hunter's Mark,0.7895,19
17,HUNTER,Ironbeak Owl,0.0526,19
17,HUNTER,Ironfur Grizzly,0.1053,19
17,HUNTER,Kel'Thuzad,0.1579,19
17,HUNTER,Kill Command,0.1053,19
17,HUNTER,King Krush,0.1579,19
17,HUNTER,Knife Juggler,0.0526,19
17,HUNTER,Leeroy Jenkins,0.1053,19
17,HUNTER,Leper Gnome,0.7368,19
17,HUNTER,Loatheb,0.2632,19
17,HUNTER,Loot Hoarder,0.3684,19
17,HUNTER,Mad Scientist,0.8421,19
17,HUNTER,Maexxna,0.2105,19
17,HUNTER,Misdirection,0.4211,19
17,HUNTER,Mogu'shan Warden,0.0526,19
17,HUNTER,Mountain Giant,0.0526,19
17,HUNTER,Multi-Shot,0.2105,19
17,HUNTER,Murloc Raider,0.1579,19
17,HUNTER,Murloc Tidehunter,0.1579,19
17,HUNTER,Nat Pagle,0.0526,19
17,HUNTER,Nerub'ar Weblord,0.2105,19
17,HUNTER,Nerubian Egg,0.0526,19
17,HUNTER,Novice Engineer,0.1053,19
17,HUNTER,Oasis Snapjaw,0.1579,19
17,HUNTER,Priestess of Elune,0.1053,19
17,HUNTER,Ragnaros the Firelord,0.3158,19
17,HUNTER,Reckless Rocketeer,0.1053,19
17,HUNTER,Savannah Highmane,0.5789,19
17,HUNTER,Scarlet Crusader,0.0526,19
17,HUNTER,Scavenging Hyena,0.0526,19
17,HUNTER,Secretkeeper,0.1053,19
17,HUNTER,Shieldbearer,0.2105,19
17,HUNTER,Silver Hand Knight,0.0526,19
17,HUNTER,Silvermoon Guardian,0.0526,19
17,HUNTER,Sludge Belcher,0.1579,19
17,HUNTER,Snake Trap,0.0526,19
17,HUNTER,Spectral Knight,0.0526,19
17,HUNTER,Stalagg,0.1579,19
17,HUNTER,Starving Buzzard,0.4737,19
17,HUNTER,Stonetusk Boar,0.2105,19
17,HUNTER,Stormwind Champion,0.0526,19
17,HUNTER,Sylvanas Windrunner,0.2105,19
17,HUNTER,Timber Wolf,0.1053,19
17,HUNTER,Tinkmaster Overspark,0.0526,19
17,HUNTER,Tracking,0.0526,19
17,HUNTER,Undertaker,0.5789,19
17,HUNTER,Unleash the Hounds,0.7895,19
17,HUNTER,Unstable Ghoul,0.3158,19
17,HUNTER,Webspinner,0.6316,19
17,HUNTER,Wisp,0.1579,19
17,HUNTER,Worgen Infiltrator,0.1579,19
17,HUNTER,Young Dragonhawk,0.1579,19
17,HUNTER,Ysera,0.2105,19
17,MAGE,Acidic Swamp Ooze,0.0769,39
17,MAGE,Acolyte of Pain,0.0769,39
17,MAGE,Alarm-o-Bot,0.0256,39
17,MAGE,Alexstrasza,0.1538,39
17,MAGE,Amani Berserker,0.0513,39
17,MAGE,Arcane Explosion,0.2564,39
17,MAGE,Arcane Intellect,0.7179,39
17,MAGE,Arcane Missiles,0.3846,39
17,MAGE,Archmage Antonidas,0.0513,39
17,MAGE,Argent Commander,0.0513,39
17,MAGE,Azure Drake,0.3846,39
17,MAGE,Baron Rivendare,0.0769,39
17,MAGE,Blizzard,0.5128,39
17,MAGE,Blood Knight,0.0256,39
17,MAGE,Bloodmage Thalnos,0.1026,39
17,MAGE,Bloodsail Raider,0.0256,39
17,MAGE,Bluegill Warrior,0.1026,39
